transaction_id,customer_id,order_id,amount,currency,payment_method,timestamp,status,failure_reason,failure_source,failure_step,attempt_number,checkout_started,checkout_duration_sec,is_subscription,subscription_status,device_type,is_new_device,hour_of_day,day_of_week
TXN1001729,C100985,order_1001729,33485.85,INR,upi,2026-04-29 04:59:21,subscription_failed,insufficient_funds,customer,authentication,2,True,26.1,True,pending,mobile,False,4,2
TXN1001730,C100418,order_1001730,507.46,INR,upi,2026-05-25 07:23:13,success,,,,1,False,122.0,False,,tablet,False,7,0
TXN1001731,C101926,order_1001731,1081.84,INR,upi,2026-02-11 10:27:46,success,,,,1,False,120.4,False,,mobile,False,10,2
TXN1001732,C101873,order_1001732,30808.63,INR,upi,2026-06-27 15:03:26,success,,,,1,False,56.2,False,,mobile,True,15,5
TXN1001733,C100272,order_1001733,8764.46,INR,netbanking,2026-05-04 17:24:19,success,,,,1,False,120.4,False,,desktop,True,17,0
TXN1001734,C100460,order_1001734,8253.42,INR,card,2026-03-17 05:44:36,success,,,,1,False,48.6,False,,mobile,False,5,1
TXN1001735,C101955,order_1001735,10898.78,INR,netbanking,2026-04-07 18:37:51,success,,,,1,False,116.8,False,,mobile,False,18,1
TXN1001736,C101195,order_1001736,2356.3,INR,card,2026-03-03 11:38:45,success,,,,1,False,29.0,False,,mobile,False,11,1
TXN1001737,C100770,order_1001737,4595.59,INR,upi,2026-03-14 16:58:14,failed,issuer_decline,issuer,authentication,2,True,98.8,False,,desktop,False,16,5
TXN1001738,C101323,order_1001738,5426.31,INR,upi,2026-06-15 03:33:07,success,,,,1,False,45.4,False,,desktop,False,3,0
TXN1001739,C100882,order_1001739,37137.44,INR,card,2026-04-21 17:12:14,success,,,,1,False,58.3,False,,desktop,False,17,1
TXN1001740,C100234,order_1001740,10558.74,INR,upi,2026-04-04 10:18:08,abandoned,,,,1,True,8.0,False,,mobile,False,10,5
TXN1001741,C101618,order_1001741,12277.17,INR,card,2026-02-10 02:10:08,success,,,,1,False,49.2,False,,mobile,False,2,1
TXN1001742,C101740,order_1001742,5284.28,INR,upi,2026-05-26 04:39:31,subscription_failed,authentication_failed,customer,authentication,2,True,127.1,True,pending,desktop,False,4,1
TXN1001743,C100195,order_1001743,1007.4,INR,card,2026-06-24 21:31:50,subscription_failed,insufficient_funds,customer,authorization,1,True,249.7,True,pending,mobile,False,21,2
TXN1001744,C100623,order_1001744,7702.08,INR,upi,2026-05-25 20:01:03,success,,,,1,False,88.0,False,,mobile,False,20,0
TXN1001745,C101561,order_1001745,2722.35,INR,upi,2026-03-20 19:17:22,success,,,,1,False,91.2,False,,mobile,False,19,4
TXN1001746,C101893,order_1001746,882.77,INR,card,2026-06-09 05:13:15,failed,network_error,network,authentication,2,True,8.0,False,,mobile,False,5,1
TXN1001747,C102284,order_1001747,4071.01,INR,upi,2026-04-13 21:46:11,failed,insufficient_funds,customer,authorization,2,True,83.9,False,,desktop,False,21,0
TXN1001748,C101509,order_1001748,2220.28,INR,wallet,2026-03-09 06:57:59,failed,authentication_failed,customer,authentication,1,True,56.1,False,,mobile,False,6,0
TXN1001749,C100234,order_1001749,43234.06,INR,card,2026-01-19 12:23:48,success,,,,1,False,58.8,False,,mobile,False,12,0
TXN1001750,C100881,order_1001750,2391.42,INR,card,2026-04-18 03:10:46,abandoned,,,,1,True,169.7,False,,mobile,False,3,5
TXN1001751,C100632,order_1001751,17392.37,INR,upi,2026-06-08 07:33:46,success,,,,1,False,56.8,False,,mobile,True,7,0
TXN1001752,C102469,order_1001752,20593.78,INR,card,2026-06-27 21:02:31,failed,authentication_failed,customer,authorization,1,True,72.7,False,,desktop,False,21,5
TXN1001753,C100034,order_1001753,2785.55,INR,upi,2026-05-03 11:20:40,abandoned,,,,1,True,131.1,False,,mobile,False,11,6
TXN1001754,C100938,order_1001754,5037.6,INR,upi,2026-02-24 11:19:36,success,,,,1,False,140.3,False,,mobile,False,11,1
TXN1001755,C101294,order_1001755,10771.51,INR,card,2026-01-18 21:23:33,success,,,,1,False,74.6,False,,desktop,False,21,6
TXN1001756,C100748,order_1001756,27588.01,INR,upi,2026-05-04 06:32:25,failed,authentication_failed,customer,payment_initiation,2,True,89.6,False,,mobile,False,6,0
TXN1001757,C101827,order_1001757,4122.42,INR,card,2026-03-18 23:29:43,abandoned,,,,1,True,118.7,False,,mobile,False,23,2
TXN1001758,C100328,order_1001758,3420.49,INR,card,2026-03-18 05:50:45,success,,,,1,False,94.4,False,,mobile,False,5,2
TXN1001759,C102315,order_1001759,1525.22,INR,netbanking,2026-02-16 22:24:39,failed,technical_error,system,authorization,1,True,165.5,False,,desktop,False,22,0
TXN1001760,C101000,order_1001760,3105.31,INR,upi,2026-01-14 23:59:25,success,,,,1,False,115.2,False,,mobile,False,23,2
TXN1001761,C100920,order_1001761,908.43,INR,upi,2026-03-29 03:01:43,success,,,,1,False,13.3,False,,desktop,True,3,6
TXN1001762,C102308,order_1001762,4450.34,INR,netbanking,2026-03-11 19:26:17,success,,,,1,False,55.1,False,,mobile,False,19,2
TXN1001763,C100371,order_1001763,8504.64,INR,upi,2026-03-16 22:46:08,success,,,,1,False,70.7,False,,desktop,False,22,0
TXN1001764,C101172,order_1001764,5281.48,INR,upi,2026-01-20 13:13:16,success,,,,1,False,104.3,False,,mobile,False,13,1
TXN1001765,C100072,order_1001765,12467.92,INR,upi,2026-05-20 19:25:02,success,,,,1,False,119.4,False,,tablet,False,19,2
TXN1001766,C101278,order_1001766,1337.14,INR,upi,2026-04-21 14:38:10,success,,,,1,False,118.6,False,,mobile,False,14,1
TXN1001767,C100812,order_1001767,13202.76,INR,upi,2026-04-13 04:47:29,success,,,,1,False,75.6,False,,mobile,False,4,0
TXN1001768,C101850,order_1001768,3601.05,INR,card,2026-01-11 01:13:14,abandoned,,,,1,True,8.0,False,,mobile,False,1,6
TXN1001769,C101280,order_1001769,8218.47,INR,netbanking,2026-03-21 10:07:48,success,,,,1,False,93.3,False,,desktop,False,10,5
TXN1001770,C101563,order_1001770,36416.15,INR,upi,2026-03-05 10:27:38,success,,,,1,False,74.6,False,,mobile,False,10,3
TXN1001771,C102251,order_1001771,15670.85,INR,upi,2026-02-01 08:10:28,failed,issuer_decline,issuer,capture,1,True,159.6,False,,desktop,False,8,6
TXN1001772,C102376,order_1001772,7661.67,INR,upi,2026-06-17 02:04:35,abandoned,,,,1,True,102.1,False,,mobile,False,2,2
TXN1001773,C100541,order_1001773,6570.85,INR,upi,2026-06-20 04:12:30,failed,network_error,network,authentication,2,True,124.3,False,,mobile,False,4,5
TXN1001774,C101255,order_1001774,1881.75,INR,upi,2026-06-17 15:59:52,success,,,,1,False,73.1,False,,mobile,True,15,2
TXN1001775,C101953,order_1001775,15722.84,INR,upi,2026-02-24 14:05:21,success,,,,1,False,56.7,False,,mobile,False,14,1
TXN1001776,C100318,order_1001776,3242.22,INR,card,2026-02-01 02:54:56,success,,,,1,False,110.5,False,,mobile,False,2,6
TXN1001777,C101202,order_1001777,3106.28,INR,card,2026-01-12 04:13:36,failed,limit_exceeded,customer,authorization,3,True,33.7,False,,mobile,False,4,0
TXN1001778,C101392,order_1001778,507.45,INR,upi,2026-04-08 13:34:54,success,,,,1,False,89.6,False,,mobile,True,13,2
TXN1001779,C102168,order_1001779,2042.56,INR,card,2026-02-23 09:13:34,success,,,,1,False,83.7,False,,desktop,True,9,0
TXN1001780,C100220,order_1001780,1801.49,INR,upi,2026-06-13 14:15:11,success,,,,1,False,101.7,False,,mobile,False,14,5
TXN1001781,C102157,order_1001781,4402.14,INR,card,2026-02-03 00:56:58,success,,,,1,False,98.2,False,,mobile,True,0,1
TXN1001782,C100594,order_1001782,6007.72,INR,card,2026-06-19 07:03:56,success,,,,1,False,93.3,False,,mobile,False,7,4
TXN1001783,C102144,order_1001783,4888.29,INR,upi,2026-03-08 01:53:18,success,,,,1,False,58.7,False,,mobile,False,1,6
TXN1001784,C101636,order_1001784,4771.53,INR,netbanking,2026-06-09 05:30:11,success,,,,1,False,52.0,False,,mobile,False,5,1
TXN1001785,C101003,order_1001785,870.07,INR,card,2026-05-28 02:25:39,success,,,,1,False,81.4,False,,mobile,True,2,3
TXN1001786,C100334,order_1001786,852.73,INR,netbanking,2026-05-04 06:55:56,success,,,,1,False,78.4,False,,mobile,False,6,0
TXN1001787,C100865,order_1001787,33384.25,INR,upi,2026-03-10 01:52:05,success,,,,1,False,156.7,False,,mobile,False,1,1
TXN1001788,C101849,order_1001788,2748.52,INR,netbanking,2026-05-14 01:30:20,failed,issuer_decline,issuer,authorization,2,True,53.9,False,,mobile,False,1,3
TXN1001789,C100518,order_1001789,3185.72,INR,upi,2026-03-24 12:56:48,success,,,,1,False,73.3,False,,mobile,False,12,1
TXN1001790,C101674,order_1001790,4842.12,INR,upi,2026-06-23 22:38:22,success,,,,1,False,50.3,False,,mobile,False,22,1
TXN1001791,C100571,order_1001791,3454.76,INR,card,2026-05-24 03:18:32,failed,issuer_decline,issuer,payment_initiation,3,True,113.2,False,,mobile,False,3,6
TXN1001792,C100202,order_1001792,26120.35,INR,netbanking,2026-04-12 14:20:58,success,,,,1,False,17.4,False,,mobile,True,14,6
TXN1001793,C101540,order_1001793,20352.79,INR,netbanking,2026-04-02 13:17:35,success,,,,1,False,32.6,False,,mobile,False,13,3
TXN1001794,C102031,order_1001794,7268.72,INR,upi,2026-01-13 19:04:41,success,,,,1,False,60.0,False,,tablet,False,19,1
TXN1001795,C102404,order_1001795,2117.07,INR,upi,2026-05-11 11:40:12,subscription_failed,issuer_decline,issuer,authentication,1,True,101.3,True,halted,desktop,False,11,0
TXN1001796,C101254,order_1001796,2967.7,INR,upi,2026-05-26 15:22:57,success,,,,1,False,84.9,False,,desktop,False,15,1
TXN1001797,C101514,order_1001797,3764.15,INR,netbanking,2026-03-28 20:45:02,success,,,,1,False,35.9,False,,desktop,False,20,5
TXN1001798,C101703,order_1001798,5221.88,INR,wallet,2026-03-21 06:15:52,success,,,,1,False,48.9,False,,desktop,False,6,5
TXN1001799,C101030,order_1001799,7323.02,INR,upi,2026-03-04 01:31:44,failed,insufficient_funds,customer,payment_initiation,2,True,8.0,False,,mobile,False,1,2
TXN1001800,C100090,order_1001800,4931.57,INR,upi,2026-04-07 01:42:09,success,,,,1,False,58.1,False,,desktop,True,1,1
TXN1001801,C100606,order_1001801,7274.69,INR,card,2026-04-01 13:32:59,failed,insufficient_funds,customer,authorization,2,True,61.2,False,,mobile,False,13,2
TXN1001802,C100947,order_1001802,9841.58,INR,upi,2026-06-02 04:06:27,success,,,,1,False,5.0,False,,mobile,False,4,1
TXN1001803,C101629,order_1001803,3210.5,INR,upi,2026-06-26 03:04:46,success,,,,1,False,32.9,False,,mobile,False,3,4
TXN1001804,C100762,order_1001804,5894.48,INR,card,2026-02-23 21:34:25,failed,issuer_decline,issuer,authentication,2,True,130.7,False,,desktop,False,21,0
TXN1001805,C100527,order_1001805,6063.25,INR,upi,2026-01-20 09:49:24,success,,,,1,False,110.0,False,,desktop,False,9,1
TXN1001806,C102263,order_1001806,3632.04,INR,card,2026-04-04 19:52:54,success,,,,1,False,119.0,False,,mobile,True,19,5
TXN1001807,C100233,order_1001807,11923.18,INR,netbanking,2026-06-09 11:03:36,failed,insufficient_funds,customer,authorization,2,True,192.4,False,,mobile,False,11,1
TXN1001808,C101970,order_1001808,1182.38,INR,upi,2026-02-09 17:21:02,subscription_failed,issuer_decline,issuer,authorization,1,True,96.8,True,halted,mobile,False,17,0
TXN1001809,C100233,order_1001809,20279.83,INR,card,2026-04-23 14:59:30,success,,,,1,False,112.7,False,,mobile,False,14,3
TXN1001810,C100801,order_1001810,3303.74,INR,card,2026-01-13 06:59:06,failed,insufficient_funds,customer,authorization,1,True,121.7,False,,desktop,False,6,1
TXN1001811,C102126,order_1001811,1790.1,INR,card,2026-06-24 06:04:52,success,,,,1,False,13.1,False,,mobile,False,6,2
TXN1001812,C102104,order_1001812,3581.92,INR,netbanking,2026-01-26 03:48:26,success,,,,1,False,127.5,False,,mobile,False,3,0
TXN1001813,C100955,order_1001813,3199.6,INR,upi,2026-02-14 22:59:20,failed,technical_error,system,authorization,1,True,77.0,False,,mobile,False,22,5
TXN1001814,C100043,order_1001814,1301.06,INR,wallet,2026-02-16 09:24:45,failed,authentication_failed,customer,authentication,1,True,80.7,False,,mobile,False,9,0
TXN1001815,C102350,order_1001815,2111.7,INR,card,2026-03-10 16:13:07,success,,,,1,False,73.0,False,,mobile,False,16,1
TXN1001816,C102221,order_1001816,18606.55,INR,upi,2026-05-20 21:37:10,success,,,,1,False,121.6,False,,mobile,False,21,2
TXN1001817,C101241,order_1001817,4044.99,INR,card,2026-01-20 17:30:54,success,,,,1,False,86.2,False,,mobile,False,17,1
TXN1001818,C100071,order_1001818,3412.97,INR,card,2026-01-26 04:37:16,failed,issuer_decline,issuer,authentication,1,True,63.4,False,,mobile,False,4,0
TXN1001819,C101728,order_1001819,2963.06,INR,upi,2026-01-10 10:33:24,success,,,,1,False,53.2,False,,mobile,False,10,5
TXN1001820,C101957,order_1001820,7111.92,INR,netbanking,2026-01-16 20:06:43,success,,,,1,False,49.7,False,,mobile,True,20,4
TXN1001821,C102067,order_1001821,34941.68,INR,upi,2026-03-25 14:50:32,success,,,,1,False,63.0,False,,desktop,False,14,2
TXN1001822,C101827,order_1001822,1090.95,INR,upi,2026-02-04 12:46:47,failed,authentication_failed,customer,authorization,2,True,35.5,False,,desktop,False,12,2
TXN1001823,C102186,order_1001823,4621.88,INR,card,2026-01-17 03:05:03,success,,,,1,False,82.9,False,,mobile,False,3,5
TXN1001824,C101275,order_1001824,5275.5,INR,card,2026-05-06 21:40:53,abandoned,,,,1,True,16.1,False,,mobile,False,21,2
TXN1001825,C100406,order_1001825,9509.37,INR,card,2026-04-19 11:08:17,success,,,,1,False,131.6,False,,mobile,False,11,6
TXN1001826,C101723,order_1001826,3139.97,INR,card,2026-01-11 17:02:29,failed,insufficient_funds,customer,authorization,1,True,43.3,False,,mobile,False,17,6
TXN1001827,C100541,order_1001827,8873.24,INR,upi,2026-04-12 11:47:25,success,,,,1,False,80.1,False,,desktop,False,11,6
TXN1001828,C101574,order_1001828,4570.71,INR,upi,2026-03-08 04:22:44,success,,,,1,False,134.9,False,,desktop,True,4,6
TXN1001829,C100375,order_1001829,1576.27,INR,upi,2026-06-20 03:48:02,subscription_failed,network_error,network,capture,3,True,140.8,True,halted,mobile,False,3,5
TXN1001830,C100098,order_1001830,394.02,INR,upi,2026-05-09 00:40:26,success,,,,1,False,59.9,False,,mobile,False,0,5
TXN1001831,C101113,order_1001831,7627.69,INR,upi,2026-06-14 01:26:36,success,,,,1,False,86.9,False,,mobile,False,1,6
TXN1001832,C101480,order_1001832,31290.85,INR,netbanking,2026-04-30 18:56:49,subscription_failed,technical_error,system,payment_initiation,1,True,114.3,True,pending,mobile,False,18,3
TXN1001833,C100387,order_1001833,18589.27,INR,upi,2026-02-23 02:12:58,success,,,,1,False,120.9,False,,tablet,False,2,0
TXN1001834,C101962,order_1001834,1084.68,INR,card,2026-03-17 22:30:00,failed,limit_exceeded,customer,authentication,3,True,87.3,False,,mobile,False,22,1
TXN1001835,C101627,order_1001835,3216.59,INR,card,2026-06-16 08:43:33,success,,,,1,False,20.8,False,,tablet,False,8,1
TXN1001836,C102001,order_1001836,1657.82,INR,upi,2026-05-11 22:52:30,abandoned,,,,1,True,74.6,False,,mobile,False,22,0
TXN1001837,C100907,order_1001837,1164.56,INR,upi,2026-01-10 19:40:16,subscription_failed,network_error,network,authorization,1,True,132.0,True,pending,mobile,False,19,5
TXN1001838,C101648,order_1001838,8816.04,INR,upi,2026-02-07 20:13:50,success,,,,1,False,41.5,False,,mobile,False,20,5
TXN1001839,C102410,order_1001839,3847.43,INR,upi,2026-05-12 22:09:24,success,,,,1,False,64.1,False,,mobile,False,22,1
TXN1001840,C100455,order_1001840,1483.59,INR,upi,2026-03-19 13:22:41,success,,,,1,False,54.9,False,,desktop,True,13,3
TXN1001841,C102041,order_1001841,5982.02,INR,upi,2026-04-15 11:29:09,success,,,,1,False,60.2,False,,mobile,False,11,2
TXN1001842,C101572,order_1001842,3635.91,INR,netbanking,2026-03-24 14:06:19,success,,,,1,False,63.1,False,,mobile,False,14,1
TXN1001843,C101810,order_1001843,4821.58,INR,upi,2026-03-05 21:42:23,failed,issuer_decline,issuer,authorization,3,True,76.4,False,,mobile,False,21,3
TXN1001844,C101564,order_1001844,6636.79,INR,upi,2026-03-04 12:30:39,success,,,,1,False,47.6,False,,desktop,False,12,2
TXN1001845,C101721,order_1001845,2196.8,INR,upi,2026-05-28 21:02:30,abandoned,,,,1,True,102.7,False,,desktop,False,21,3
TXN1001846,C101949,order_1001846,14505.84,INR,upi,2026-03-24 00:38:02,failed,network_error,network,authorization,1,True,92.8,False,,mobile,False,0,1
TXN1001847,C100099,order_1001847,37181.02,INR,upi,2026-03-05 14:45:13,success,,,,1,False,111.7,False,,tablet,False,14,3
TXN1001848,C100079,order_1001848,1942.34,INR,upi,2026-06-16 09:01:18,success,,,,1,False,133.1,False,,mobile,False,9,1
TXN1001849,C100209,order_1001849,2787.24,INR,netbanking,2026-04-06 11:14:04,failed,authentication_failed,customer,authorization,1,True,161.2,False,,desktop,False,11,0
TXN1001850,C102323,order_1001850,977.44,INR,card,2026-05-09 22:03:31,success,,,,1,False,109.9,False,,mobile,False,22,5
TXN1001851,C101080,order_1001851,11452.2,INR,netbanking,2026-05-04 08:34:24,subscription_failed,insufficient_funds,customer,authentication,1,True,173.8,True,pending,mobile,False,8,0
TXN1001852,C102478,order_1001852,3223.04,INR,card,2026-02-17 19:00:53,success,,,,1,False,86.7,False,,tablet,False,19,1
TXN1001853,C102286,order_1001853,8857.69,INR,upi,2026-02-18 04:45:34,success,,,,1,False,73.9,False,,mobile,False,4,2
TXN1001854,C100862,order_1001854,9152.61,INR,card,2026-04-03 03:29:34,success,,,,1,False,131.4,False,,mobile,False,3,4
TXN1001855,C100235,order_1001855,9465.27,INR,upi,2026-01-21 23:02:49,success,,,,1,False,48.6,False,,mobile,False,23,2
TXN1001856,C102107,order_1001856,20643.52,INR,upi,2026-02-27 03:12:39,success,,,,1,False,41.6,False,,tablet,False,3,4
TXN1001857,C101050,order_1001857,3212.56,INR,upi,2026-05-06 01:58:30,success,,,,1,False,71.9,False,,mobile,False,1,2
TXN1001858,C100744,order_1001858,9665.99,INR,netbanking,2026-02-08 15:55:03,success,,,,1,False,5.0,False,,mobile,False,15,6
TXN1001859,C101984,order_1001859,3423.99,INR,card,2026-02-03 10:16:07,success,,,,1,False,72.7,False,,mobile,True,10,1
TXN1001860,C101205,order_1001860,7523.8,INR,card,2026-06-20 09:21:07,success,,,,1,False,5.0,False,,mobile,False,9,5
TXN1001861,C100799,order_1001861,3690.97,INR,card,2026-02-08 04:50:38,success,,,,1,False,39.5,False,,mobile,False,4,6
TXN1001862,C100991,order_1001862,1738.51,INR,upi,2026-04-20 02:36:01,success,,,,1,False,69.9,False,,mobile,False,2,0
TXN1001863,C102323,order_1001863,6775.35,INR,card,2026-02-05 23:58:30,success,,,,1,False,12.4,False,,tablet,True,23,3
TXN1001864,C100756,order_1001864,1509.86,INR,upi,2026-06-11 15:21:11,subscription_failed,insufficient_funds,customer,authorization,2,True,101.9,True,pending,desktop,False,15,3
TXN1001865,C102336,order_1001865,14967.31,INR,upi,2026-05-15 12:42:19,success,,,,1,False,5.0,False,,desktop,False,12,4
TXN1001866,C101473,order_1001866,559.18,INR,upi,2026-05-10 08:14:04,success,,,,1,False,67.5,False,,mobile,True,8,6
TXN1001867,C100142,order_1001867,33302.18,INR,upi,2026-02-26 15:03:40,subscription_failed,issuer_decline,issuer,authentication,2,True,150.6,True,pending,mobile,False,15,3
TXN1001868,C100282,order_1001868,6732.26,INR,card,2026-04-25 12:57:49,failed,issuer_decline,issuer,authorization,2,True,86.3,False,,mobile,True,12,5
TXN1001869,C101541,order_1001869,6450.71,INR,card,2026-05-14 07:20:41,success,,,,1,False,123.6,False,,mobile,False,7,3
TXN1001870,C100342,order_1001870,7063.98,INR,card,2026-04-25 12:35:33,abandoned,,,,1,True,49.1,False,,mobile,False,12,5
TXN1001871,C100363,order_1001871,2925.56,INR,netbanking,2026-04-13 03:28:20,abandoned,,,,1,True,108.3,False,,desktop,True,3,0
TXN1001872,C101157,order_1001872,3455.8,INR,upi,2026-04-07 04:30:46,failed,limit_exceeded,customer,authentication,1,True,111.9,False,,desktop,True,4,1
TXN1001873,C101102,order_1001873,4240.74,INR,card,2026-04-02 06:41:54,success,,,,1,False,100.0,False,,desktop,False,6,3
TXN1001874,C102353,order_1001874,3065.08,INR,upi,2026-04-15 08:00:29,success,,,,1,False,77.3,False,,mobile,False,8,2
TXN1001875,C102244,order_1001875,9180.72,INR,upi,2026-06-12 17:45:31,subscription_failed,issuer_decline,issuer,authentication,2,True,151.1,True,pending,mobile,False,17,4
TXN1001876,C102324,order_1001876,2256.86,INR,netbanking,2026-02-12 22:04:47,success,,,,1,False,67.8,False,,desktop,False,22,3
TXN1001877,C100183,order_1001877,4760.73,INR,card,2026-04-15 00:55:04,failed,technical_error,system,authorization,1,True,118.8,False,,desktop,False,0,2
TXN1001878,C102009,order_1001878,1605.22,INR,card,2026-05-28 06:05:05,success,,,,1,False,40.1,False,,mobile,False,6,3
